n_particles,run,Ts,I,SD,Success,Type
11,613,12.920332024191316,16,1690.0076238679403,1,Fixed
11,613,12.278379064138024,18,2030.7363372147595,1,RL
11,614,11.665787867708069,15,1746.9607360649534,1,Fixed
11,614,19.34186037297213,20,2099.744717291326,1,RL
11,615,12.451727738990218,15,1974.5818267327907,1,Fixed
11,615,11.409634750879366,82,1192.4258410274097,1,RL
11,616,9.121578397110474,14,1721.550419198777,1,Fixed
11,616,13.907128074287698,14,1249.1057899735808,1,RL
11,617,17.949441949093163,16,1868.0606759875327,1,Fixed
11,617,11.245514699331254,18,1348.825879362385,1,RL
11,618,24.839365955116005,19,1809.6966070835042,1,Fixed
11,618,18.429076492483407,19,2587.7311944187727,1,RL
11,619,14.450242560471025,17,1548.2748584736219,1,Fixed
11,619,12.249570574091674,14,1765.5498606672986,1,RL
11,620,10.88082863048363,14,1619.3871017021008,1,Fixed
11,620,30.666564945850403,16,2183.0195382923366,1,RL
11,621,9.653469063436098,16,1785.5989325337355,1,Fixed
11,621,39.54424572045379,19,2801.9794399803836,1,RL
11,622,8.500961158076821,13,1769.3647428248942,1,Fixed
11,622,24.87337939803757,13,1739.8312242967563,1,RL
11,623,13.25615343296217,14,1787.5802785026594,1,Fixed
11,623,22.258090207472613,15,1890.7371020884932,1,RL
11,624,15.76919496851527,16,1904.823338442082,1,Fixed
11,624,103.04860136973628,400,1030.4860136973628,0,RL
11,625,17.197525278362566,11,2021.3065606841124,1,Fixed
11,625,12.607958305214918,17,1837.9308877220342,1,RL
11,626,15.48198500229779,15,1769.0825118557514,1,Fixed
11,626,8.6583861839705,15,1724.910772554886,1,RL
11,627,26.402642928841125,14,1764.7981272923098,1,Fixed
11,627,6.702811102916272,15,1690.6493719775299,1,RL
11,628,18.013690742464657,18,1825.1235654677544,1,Fixed
11,628,7.176910551917297,19,1303.649825371239,1,RL
11,629,11.965176121848376,13,1609.6101871120914,1,Fixed
11,629,12.885235521560265,15,1661.8244277370782,1,RL
11,630,14.402954397099458,17,2129.2743289127734,1,Fixed
11,630,20.917291706969344,19,1472.3665452103792,1,RL
11,631,15.868116378156856,15,1671.5483742329238,1,Fixed
11,631,15.765134193139673,18,2189.3229020800027,1,RL
11,632,10.990736353870105,14,1848.2531903692582,1,Fixed
11,632,23.865533035324265,16,1776.8504562690675,1,RL
11,633,10.128257107780193,15,1571.4385628215555,1,Fixed
11,633,9.556693347662144,22,1396.872188383231,1,RL
11,634,10.158234184942328,16,1629.841140414457,1,Fixed
11,634,18.147559537342843,23,2663.2807922052634,1,RL
11,635,13.849306620102192,20,1961.7878522094293,1,Fixed
11,635,13.648890977940724,19,2073.084164156941,1,RL
11,636,9.500435654322432,15,1742.0098329024288,1,Fixed
11,636,14.209265180802003,20,2269.0769015767914,1,RL
11,637,17.525909804886588,16,1560.361819163916,1,Fixed
11,637,24.33076676686702,19,2094.3191867117807,1,RL
11,638,8.844507805640337,15,1687.575455028424,1,Fixed
11,638,14.697417822799684,19,2048.101157753717,1,RL
11,639,10.76192880649224,17,1904.9417819162213,1,Fixed
11,639,11.494007205256437,17,1838.36596463701,1,RL
11,640,12.738177264639843,14,1855.5248687169756,1,Fixed
11,640,14.01177716064143,15,1606.0946382866018,1,RL
11,641,16.539354386812256,14,2029.2852811670446,1,Fixed
11,641,10.586013724038517,19,1721.8337583112325,1,RL
11,642,10.866546991174806,15,1826.0518157983945,1,Fixed
11,642,16.052343132449717,22,1989.487207022299,1,RL
11,643,11.893635676113536,12,1664.1326220494254,1,Fixed
11,643,11.105706881254836,12,1595.6502421819314,1,RL
11,644,15.68731825173191,16,1682.7421104330945,1,Fixed
11,644,13.940146084325955,14,1778.709774414393,1,RL
11,645,18.71208205323853,14,1878.4275405625335,1,Fixed
11,645,26.39072852406461,22,2189.346467822644,1,RL
11,646,14.424632076155635,11,1524.6999855706154,1,Fixed
11,646,15.359107663531663,15,1839.9922491172908,1,RL
11,647,9.438724609127688,12,1653.9960503462207,1,Fixed
11,647,10.380581582451871,16,1554.3351088370478,1,RL
11,648,11.326812007760587,14,2206.818863307347,1,Fixed
11,648,16.581457982899312,16,1708.265663601304,1,RL
11,649,7.908474656333743,16,1699.7100211071202,1,Fixed
11,649,13.144539059967723,13,1424.4946501405625,1,RL
11,650,10.72705137124621,16,1554.263098265598,1,Fixed
11,650,7.122179634122633,18,1717.6916588311544,1,RL
11,651,20.7483048190068,9,1738.056553456971,1,Fixed
11,651,94.47218708412736,400,944.7218708412736,0,RL
11,652,15.199888402564147,15,1949.0251319152248,1,Fixed
11,652,15.705188143720633,16,2336.599854168516,1,RL
11,653,19.287950300143493,16,1625.9995410193021,1,Fixed
11,653,9.543234977543484,9,1237.064714613324,1,RL
11,654,13.0534429145147,15,1828.036656531105,1,Fixed
11,654,15.699370260483084,11,1502.6587743922373,1,RL
11,655,11.446267669890524,14,1628.1938158645785,1,Fixed
11,655,14.105800767605027,15,1889.3119172552795,1,RL
11,656,21.9219537939961,20,1822.7699450704877,1,Fixed
11,656,16.346691201070136,15,1543.7233367679155,1,RL
11,657,10.816986994128872,13,1601.8793279149324,1,Fixed
11,657,11.8933197416324,17,1826.414424650231,1,RL
11,658,21.08803605811151,12,1769.1581265183042,1,Fixed
11,658,13.617428863520237,20,2082.949756973126,1,RL
11,659,14.617679992155733,17,1846.2025568225108,1,Fixed
11,659,14.990984233759514,20,1666.6197668015539,1,RL
11,660,14.862177482901846,20,1780.180909532473,1,Fixed
11,660,14.050937263328862,14,1693.497740325197,1,RL
11,661,14.059614930854764,13,1591.4822419283607,1,Fixed
11,661,155.78410551359426,400,1557.8410551359425,0,RL
11,662,11.336196527195714,16,1597.7714875602787,1,Fixed
11,662,12.536864567591035,16,1346.5498401081727,1,RL
11,663,21.496519521023835,17,1647.8020337285539,1,Fixed
11,663,16.21877395460485,22,1915.3736381938065,1,RL
11,664,21.763503794837696,18,2024.1740179353214,1,Fixed
11,664,29.76700505992911,26,2498.9501124608496,1,RL
11,665,13.365166344284205,18,1927.6714818277587,1,Fixed
11,665,26.866833283984942,18,2608.8444725077175,1,RL
11,666,13.03591946544395,11,1490.454358908599,1,Fixed
11,666,20.287914383984976,20,1919.5051432112218,1,RL
11,667,22.313407082013235,18,1974.1847481465568,1,Fixed
11,667,13.488677131134626,15,2013.7786267050874,1,RL
11,668,11.554263501152722,11,1494.065669404788,1,Fixed
11,668,11.10767398426421,19,1508.8670563265784,1,RL
11,669,10.844121764934496,15,1855.6834239905397,1,Fixed
11,669,8.543780600522553,21,1727.4100760093543,1,RL
11,670,13.171844571643698,15,1642.9611349139839,1,Fixed
11,670,14.700210783468103,18,1996.7736517302737,1,RL
11,671,8.931345181289752,13,1583.7474707783706,1,Fixed
11,671,22.773187915723344,18,2773.845277793281,1,RL
11,672,18.908495943373346,17,1924.5884898075742,1,Fixed
11,672,9.947175553183921,15,1812.6519965299512,1,RL
11,673,18.820663008474998,17,1807.6802655672204,1,Fixed
11,673,17.148789946511425,13,1384.5748168108819,1,RL
11,674,8.86878131526879,15,1488.1529299392466,1,Fixed
11,674,10.21782117765363,13,1498.3901189834924,1,RL
11,675,18.706144695625166,20,2092.6160445346263,1,Fixed
11,675,13.730167297821916,22,1208.768461599982,1,RL
11,676,14.32219689459789,14,1643.7720077913257,1,Fixed
11,676,17.873440055022012,22,1869.5009456346795,1,RL
11,677,9.67585690418485,9,1623.172035540586,1,Fixed
11,677,9.544821946634025,15,1319.579700336756,1,RL
11,678,24.780525277617794,10,1930.1640078337389,1,Fixed
11,678,23.012372152146703,20,1577.6010431099735,1,RL
11,679,22.215733988863285,15,1892.1620042855352,1,Fixed
11,679,19.86811582440148,14,1297.063981584563,1,RL
11,680,11.804794884998557,14,1422.5470888864522,1,Fixed
11,680,145.37626786360536,400,1453.7626786360536,0,RL
11,681,12.994626492164281,15,2323.882491032664,1,Fixed
11,681,10.321922227576461,18,1721.8054686300666,1,RL
11,682,12.145404142917092,13,1353.8237738241673,1,Fixed
11,682,13.138508555670033,25,2049.9910720354314,1,RL
11,683,8.66511845945945,11,1741.891174835439,1,Fixed
11,683,8.470825573019567,15,1649.259232949807,1,RL
11,684,10.267283003501742,17,2145.7758927993054,1,Fixed
11,684,12.938475683830868,14,1959.2305551677612,1,RL
11,685,14.019382623789577,16,1605.159558067036,1,Fixed
11,685,7.493836743157489,23,1289.6428131488321,1,RL
11,686,8.488280759421247,16,1847.9804728445324,1,Fixed
11,686,7.350664904088269,64,1072.919369494035,1,RL
11,687,6.842444980125544,15,2240.706519938462,1,Fixed
11,687,8.956404000836717,11,1503.992082146954,1,RL
11,688,11.637371189003272,12,1591.0665350618615,1,Fixed
11,688,10.516579788590407,31,1832.3440693829814,1,RL
11,689,9.78692261119995,12,1708.1644187104941,1,Fixed
11,689,9.907880506849654,18,1600.7468374462883,1,RL
11,690,8.879412254830722,18,1829.266020519795,1,Fixed
11,690,13.120319415087883,15,2134.675563658936,1,RL
11,691,19.670338901242413,14,1844.5572771145776,1,Fixed
11,691,19.629825555471157,17,1807.012726124279,1,RL
11,692,9.604424179968284,18,1690.431146571781,1,Fixed
11,692,19.732743499439955,36,2455.2641885040034,1,RL
11,693,12.574790438756285,16,1959.2299237061422,1,Fixed
11,693,23.242829863892673,16,2208.797570502641,1,RL
11,694,15.177703937092833,13,2227.5089650737677,1,Fixed
11,694,21.326881575291026,13,1953.0024746246793,1,RL
11,695,21.214071270864785,18,1869.0081742419109,1,Fixed
11,695,11.763742627532475,15,1165.0047969397688,1,RL
11,696,9.733356505333557,12,1626.2576954919716,1,Fixed
11,696,15.954450761994499,21,2484.779196947438,1,RL
11,697,8.632279578629513,16,1724.0908924126093,1,Fixed
11,697,11.916605387169065,16,2247.819099919559,1,RL
11,698,16.556862690516084,15,1596.0385354828315,1,Fixed
11,698,11.333173587597239,19,2495.9362798157526,1,RL
11,699,20.236858822964216,16,1522.8889673501321,1,Fixed
11,699,18.081252694331585,17,2461.7186824729088,1,RL
11,700,20.783037742008503,16,1976.1486633710008,1,Fixed
11,700,24.239422146108804,20,1784.7702836960116,1,RL
11,701,19.551348495554155,19,1906.293280133502,1,Fixed
11,701,7.721757656080493,11,1309.5617732983749,1,RL
11,702,7.916380354482028,16,1819.6862411942466,1,Fixed
11,702,15.635054272829901,22,1963.7612072626762,1,RL
11,703,10.732046671723133,15,1587.0344192742605,1,Fixed
11,703,14.446435702654469,15,1478.6770633020287,1,RL
11,704,7.4089209060970305,14,1888.3422308856414,1,Fixed
11,704,152.89621821488373,400,1528.9621821488374,0,RL
11,705,12.786966419864914,12,1621.056393371053,1,Fixed
11,705,19.211029876893058,15,1785.8653971567344,1,RL
11,706,14.906313274084184,15,1916.5859862614643,1,Fixed
11,706,11.514342643419095,19,1899.075849342939,1,RL
11,707,13.644590752403975,16,1901.530465295899,1,Fixed
11,707,9.392880687802933,22,2382.9138409839006,1,RL
11,708,14.676728690343797,16,1954.1056443337898,1,Fixed
11,708,18.250308548194187,17,1687.5070985747789,1,RL
11,709,12.61247967398887,16,2188.322738991049,1,Fixed
11,709,15.258245090132828,14,1705.3278588425721,1,RL
11,710,10.923231897952316,16,2000.6820681498984,1,Fixed
11,710,153.72997709882662,400,1537.2997709882661,0,RL
11,711,12.354691466183194,21,1625.76749467045,1,Fixed
11,711,14.081297407983172,15,1460.9683103869156,1,RL
11,712,16.452500251094513,15,1667.6912153687126,1,Fixed
11,712,21.80099700799643,15,1655.1713982901222,1,RL
11,713,22.039843155825643,16,1931.6182155398146,1,Fixed
11,713,10.605541380116398,12,1738.9202308466906,1,RL
11,714,11.522059516401601,13,1753.957527969754,1,Fixed
11,714,14.28823438687603,20,2052.466543940444,1,RL
11,715,29.406394362960818,15,1758.795300661501,1,Fixed
11,715,9.50986761200696,17,1773.0513303762136,1,RL
11,716,7.0212058814452645,15,1668.3696147632681,1,Fixed
11,716,10.091954998164189,20,1623.9962657049364,1,RL
11,717,9.520432348507345,14,1589.8421348402378,1,Fixed
11,717,10.049074753347822,30,1549.745542310098,1,RL
11,718,16.41076372909152,18,1711.3797746823318,1,Fixed
11,718,14.025961735287527,17,2181.798574976956,1,RL
11,719,15.243291975136831,16,1811.3739389757784,1,Fixed
11,719,21.539276777855992,15,1595.9081032727527,1,RL
11,720,11.660954973226984,13,1701.4213072271195,1,Fixed
11,720,14.508443838089793,15,1198.55589097955,1,RL
11,721,13.354295422550953,17,1679.9757795848964,1,Fixed
11,721,11.627221260285461,14,1526.984400830645,1,RL
11,722,11.799979960422757,14,1343.409476795349,1,Fixed
11,722,22.855418147740014,15,1874.182457837872,1,RL
11,723,15.858505879365207,14,1702.0764753889823,1,Fixed
11,723,15.114359859171671,15,1993.2535205875445,1,RL
11,724,15.27290187712478,15,1866.4643322875138,1,Fixed
11,724,8.598021633538666,16,2197.897200640643,1,RL
11,725,13.798761982438643,15,1692.4649261258032,1,Fixed
11,725,30.099823183812255,16,2035.5724118483379,1,RL
11,726,20.96313782680875,18,2035.467852601637,1,Fixed
11,726,10.335866862009457,15,1751.672526135048,1,RL
11,727,10.029311028052174,12,1400.527627479212,1,Fixed
11,727,10.200008728079023,17,1599.7665755823498,1,RL
11,728,15.442959366523727,13,1585.2275248276392,1,Fixed
11,728,10.248285423695656,17,1792.252736140677,1,RL
11,729,11.89008570239594,12,1826.0510001336067,1,Fixed
11,729,19.447763188870443,18,2118.2122937325657,1,RL
11,730,26.461793113565882,18,2096.1117288564255,1,Fixed
11,730,29.96932172507774,16,2574.7643200192406,1,RL
11,731,14.118464958691536,14,1812.7912437171087,1,Fixed
11,731,15.357362984516133,21,1844.7388480754935,1,RL
11,732,8.68288431299761,12,1645.6702460294157,1,Fixed
11,732,184.20396474427162,400,1842.0396474427162,0,RL
11,733,20.29769788306617,15,1607.8517038249522,1,Fixed
11,733,21.47516426370534,16,1682.248291176603,1,RL
11,734,15.234744117391926,12,1850.827300619553,1,Fixed
11,734,8.906167602705125,16,1117.4964610834872,1,RL
11,735,20.066860279604718,14,2110.4765888958127,1,Fixed
11,735,9.113151545873539,13,1271.448433465518,1,RL
11,736,29.022506720956734,18,2197.7564387925254,1,Fixed
11,736,10.583070276356853,12,1352.807603384461,1,RL
11,737,18.915597086291726,15,1908.3858243696905,1,Fixed
11,737,23.448987514244756,28,1956.3390619227387,1,RL
11,738,15.807622960856662,14,1909.6120584108942,1,Fixed
11,738,8.250483234943243,16,1553.6247034167707,1,RL
11,739,8.59641258685255,12,1735.8159566843042,1,Fixed
11,739,177.89444005418704,400,1778.9444005418704,0,RL
11,740,21.08337848975899,19,1674.858792863356,1,Fixed
11,740,16.77301782583924,17,2332.2980940849425,1,RL
11,741,7.200332022636561,11,1467.6675280580102,1,Fixed
11,741,109.83486703726894,400,1098.3486703726894,0,RL
11,742,9.414098054635613,11,1845.262358516525,1,Fixed
11,742,17.479360556147306,20,1756.422626288251,1,RL
11,743,7.622920615066714,14,1843.7357677160828,1,Fixed
11,743,14.142504388439903,16,1938.660398014005,1,RL
11,744,14.17123637650343,16,1821.8004075515669,1,Fixed
11,744,15.586027201260773,18,1730.498163461226,1,RL
11,745,14.164712650054659,14,1798.9259851405006,1,Fixed
11,745,11.615806590375476,24,1103.8132842733396,1,RL
11,746,13.752901443003012,15,1466.22393917413,1,Fixed
11,746,130.10266526448325,400,1301.0266526448324,0,RL
11,747,13.14595873294075,17,1943.550147391565,1,Fixed
11,747,13.172941565978453,16,1930.3164967143068,1,RL
11,748,22.602628163500025,20,1746.3734111393123,1,Fixed
11,748,7.631223988505667,16,1466.8345944313392,1,RL
11,749,10.655274035891967,13,1763.6363305106115,1,Fixed
11,749,11.165050091613647,13,1843.6873143513822,1,RL
11,750,22.644913612882046,14,1632.3602882971813,1,Fixed
11,750,25.229395214838668,15,1871.4214913125693,1,RL
11,751,13.41907841657292,13,1974.7999643046683,1,Fixed
11,751,16.901747833251118,19,2177.3178694461103,1,RL
11,752,22.82113424662332,12,2069.1213171463805,1,Fixed
11,752,15.792310886501747,18,1365.607726348634,1,RL
11,753,14.071446222476908,13,1768.2657460994453,1,Fixed
11,753,101.13065140036926,400,1011.3065140036927,0,RL
11,754,19.737336113604606,17,1826.3623945707327,1,Fixed
11,754,13.754451924295342,16,2409.3924451505695,1,RL
11,755,14.079165923179565,16,1721.3379879937263,1,Fixed
11,755,96.053168392456,400,960.5316839245601,0,RL
11,756,19.75470684303585,19,2056.1118940076244,1,Fixed
11,756,17.542447360219896,15,1516.6866527467414,1,RL
11,757,9.790478837490959,12,1608.0682767228002,1,Fixed
11,757,16.557428314499187,14,1214.4008033579119,1,RL
11,758,18.229313963802877,17,1723.3791308014127,1,Fixed
11,758,7.720096622028995,18,1090.000892468909,1,RL
11,759,11.647139519864801,14,1668.137089259313,1,Fixed
11,759,22.459881644987554,13,2197.112708269784,1,RL
11,760,23.121527879485946,16,1926.169956282682,1,Fixed
11,760,18.903875767812313,15,2176.1471299664977,1,RL
11,761,13.73549655797288,19,1828.4388579654333,1,Fixed
11,761,15.20789293341078,20,1706.302116116155,1,RL
11,762,11.629576188280463,18,2197.214452216693,1,Fixed
11,762,12.688546444402094,19,1581.8976892964856,1,RL
11,763,10.240170164906448,15,2078.2589036007657,1,Fixed
11,763,109.82391816571422,400,1098.2391816571421,0,RL
11,764,9.34007251927722,14,1762.626427201682,1,Fixed
11,764,9.457539613586587,10,1808.865510489376,1,RL
11,765,8.649909267046066,16,1515.558085722398,1,Fixed
11,765,8.105382533760613,9,1338.4646556332348,1,RL
11,766,20.060424002336656,16,1901.3921571387043,1,Fixed
11,766,11.756755717458326,13,1846.1422400189117,1,RL
11,767,9.663465903817963,14,1482.3087825728728,1,Fixed
11,767,20.70398731530917,16,1410.7097771973788,1,RL
11,768,20.784006756109616,20,1950.702521352445,1,Fixed
11,768,14.831721612964216,17,1582.8349036855825,1,RL
11,769,18.46866774025887,17,1604.5649398441471,1,Fixed
11,769,14.415328265498612,22,2217.007279879438,1,RL
11,770,9.908365320639238,14,1847.7231332089514,1,Fixed
11,770,17.711521430457697,18,1613.8623960335985,1,RL
11,771,7.596664762710333,15,2022.9003398535874,1,Fixed
11,771,18.01788055640609,50,2225.382644070667,1,RL
11,772,17.231112651612136,17,1791.7371540116424,1,Fixed
11,772,17.886317157538926,24,1906.3743713217555,1,RL
11,773,9.943206033852766,16,1736.51965811287,1,Fixed
11,773,11.966631062333674,17,1588.8986465405028,1,RL
11,774,11.634485238180723,12,1736.5120392703125,1,Fixed
11,774,18.731906277240803,24,1882.9490538738353,1,RL
11,775,15.21619936726302,17,1911.0257267674626,1,Fixed
11,775,14.101220788653318,17,1983.5153900609398,1,RL
11,776,12.825283430953656,12,1681.517390888487,1,Fixed
11,776,212.23105353925925,400,2122.3105353925926,0,RL
11,777,17.244290418775623,17,1653.4352856979372,1,Fixed
11,777,19.03749931742791,19,1762.559119864143,1,RL
11,778,14.454144317972034,13,1691.701682032189,1,Fixed
11,778,24.44198545812265,25,2258.0903012136196,1,RL
11,779,12.891137912940536,14,1645.0290925902802,1,Fixed
11,779,10.820269435366457,15,1687.2101342380502,1,RL
11,780,18.31849244895541,11,1589.2994477665052,1,Fixed
11,780,11.491686342787613,15,1609.4657437465883,1,RL
11,781,13.943107936747737,15,1818.7364119401782,1,Fixed
11,781,12.942198117747761,15,1768.9478788804477,1,RL
11,782,14.938088676122039,15,1433.6664804686488,1,Fixed
11,782,18.024266969305394,12,1547.8541600160188,1,RL
11,783,19.692059118700378,17,2142.9442339118214,1,Fixed
11,783,9.139387373782977,17,1552.4101757146361,1,RL
11,784,28.26446836415989,18,1810.4693115162406,1,Fixed
11,784,29.371323060515515,12,2347.941568257078,1,RL
11,785,15.549715431945401,14,1745.1235092294517,1,Fixed
11,785,9.573672800190137,20,1967.0570637783594,1,RL
11,786,17.53324896109446,13,1624.6905179222963,1,Fixed
11,786,12.993167264686608,19,2048.460452938746,1,RL
11,787,10.851643818950368,13,1594.144705516019,1,Fixed
11,787,17.886182966731756,23,2306.727754718164,1,RL
11,788,18.54361890157501,13,1644.6675504888772,1,Fixed
11,788,27.62637299120845,17,2339.3699935110235,1,RL
11,789,15.07416929887827,17,1978.5624450578284,1,Fixed
11,789,10.796601192902767,14,2092.954745535097,1,RL
11,790,19.05878574411945,15,1606.0580475275253,1,Fixed
11,790,22.73971839558499,17,2134.7930176182863,1,RL
11,791,19.500424410040786,16,2145.1750913144783,1,Fixed
11,791,11.176879804018975,16,1792.8453846156865,1,RL
11,792,16.593268022705686,18,1733.5565274129283,1,Fixed
11,792,12.560485778260256,18,1913.3088019080574,1,RL
11,793,9.198287097116152,15,1515.7381225808554,1,Fixed
11,793,25.283044268713844,22,3226.317721571003,1,RL
11,794,17.835638458725157,12,1548.4574350164835,1,Fixed
11,794,13.546733553862714,13,2095.0733621309887,1,RL
11,795,17.75811263273983,14,2057.6241602159903,1,Fixed
11,795,15.105684601691781,14,1840.391688317605,1,RL
11,796,16.87941634620422,17,1785.3788776993065,1,Fixed
11,796,196.96357291306168,400,1969.635729130617,0,RL
11,797,9.735051706042922,14,1858.528506030228,1,Fixed
11,797,15.152256977662919,18,2114.121219874424,1,RL
11,798,15.020931720582713,15,1569.2767327559743,1,Fixed
11,798,9.348776934175913,16,1520.3709106952713,1,RL
11,799,20.650918465218705,17,1834.6323263984489,1,Fixed
11,799,14.658190574739772,17,2128.0122718701523,1,RL
11,800,20.1552307717347,16,1675.9382106750058,1,Fixed
11,800,16.51034808833834,14,2555.1990670488644,1,RL
11,801,9.360167002071089,14,1708.9981536073412,1,Fixed
11,801,11.743838556234808,17,1619.2669927830564,1,RL
11,802,10.760147879029322,18,1933.5221250924549,1,Fixed
11,802,9.635684562548104,18,1669.7520028853003,1,RL
11,803,11.049143551464384,17,1892.2519273951511,1,Fixed
11,803,20.945181944788693,23,1952.6429526098968,1,RL
11,804,13.314684762273236,15,1493.0711149082847,1,Fixed
11,804,14.580238197159243,19,1724.0062849731858,1,RL
11,805,18.155769056921184,15,1879.5203139073108,1,Fixed
11,805,31.017816420231032,23,2078.803511812549,1,RL
11,806,15.7339430712295,16,1911.4130494485491,1,Fixed
11,806,7.698067229068066,13,1466.1024433785994,1,RL
11,807,16.615232561896097,14,1765.7807601875147,1,Fixed
11,807,13.002944469658967,16,1956.5025174140467,1,RL
11,808,11.136880044471583,12,1666.3844550607778,1,Fixed
11,808,147.45407970160892,400,1474.5407970160893,0,RL
11,809,19.13042694978957,16,1766.634160687649,1,Fixed
11,809,15.290209641453703,11,1875.2547320107096,1,RL
11,810,10.782546844224337,15,1983.1726474613208,1,Fixed
11,810,21.180515761244898,19,2445.6221038941085,1,RL
11,811,14.190331798814876,18,2052.9472949897495,1,Fixed
11,811,13.789937540463015,17,1969.467477660331,1,RL
11,812,17.195399343299503,13,1689.357200078424,1,Fixed
11,812,19.743616463694732,19,2259.417239548774,1,RL
11,813,17.576429977469846,13,1799.6040813318136,1,Fixed
11,813,14.279662524030485,19,2112.4005418912857,1,RL
11,814,8.351629147212615,16,1687.7634312424925,1,Fixed
11,814,16.87687711005047,18,2006.8308814665393,1,RL
11,815,9.159192345151693,15,1914.3561163198854,1,Fixed
11,815,105.95679984516717,400,1059.5679984516717,0,RL
11,816,26.472640219394385,19,2351.281398366936,1,Fixed
11,816,25.900892353031487,16,2225.9434863312117,1,RL
11,817,11.382623404217542,11,2005.1818764508791,1,Fixed
11,817,6.741260340668115,20,1218.6179508250912,1,RL
11,818,10.952020815882772,16,1495.6765414443385,1,Fixed
11,818,13.028671332170697,17,1411.089807819333,1,RL
11,819,12.475422013724513,18,1792.8676292100567,1,Fixed
11,819,21.45770680777568,22,2340.574128306059,1,RL
11,820,21.518587475848506,8,1632.205637110971,1,Fixed
11,820,13.907203055701558,18,1670.547574795183,1,RL
11,821,10.376077878543908,17,1976.734421068004,1,Fixed
11,821,8.781975612404738,15,1558.0103049204813,1,RL
11,822,9.262151292125484,13,1582.1617249798069,1,Fixed
11,822,18.22006345759611,16,1669.7865916821156,1,RL
11,823,19.357894814847537,13,1555.8767080127132,1,Fixed
11,823,21.392521502061708,18,1420.4380360415626,1,RL
11,824,20.629676715264672,20,2033.7615600646284,1,Fixed
11,824,16.37018551988928,16,1670.818886899894,1,RL
11,825,19.945035454240823,14,1688.1150382962614,1,Fixed
11,825,8.909262816192832,15,1546.2580972148805,1,RL
11,826,20.884247162658845,17,2108.733874425606,1,Fixed
11,826,123.40364628827281,400,1234.036462882728,0,RL
11,827,11.917652479241715,16,1760.2761170573003,1,Fixed
11,827,13.13066225789708,17,2379.355045717875,1,RL
11,828,17.705095238280034,12,1591.0363082513386,1,Fixed
11,828,8.670031716506266,13,1480.9221626295075,1,RL
11,829,15.053352680531797,19,1696.7261418878695,1,Fixed
11,829,23.801567653393057,15,1918.3031469763716,1,RL
11,830,31.064297293720028,21,1656.0097961838492,1,Fixed
11,830,13.054842691098822,10,2127.0508497275678,1,RL
11,831,10.899575394963733,17,1972.4922116285093,1,Fixed
11,831,16.998505514115944,21,1464.583980018934,1,RL
11,832,23.086748807003612,17,2356.742722270403,1,Fixed
11,832,14.195243918859049,23,1859.4991853268964,1,RL
11,833,9.325206344157946,15,1388.8774642179046,1,Fixed
11,833,174.91591075289213,400,1749.1591075289214,0,RL
11,834,14.058723517550145,15,1862.515865517374,1,Fixed
11,834,10.294160638671075,15,1490.4794341571892,1,RL
11,835,14.936872234643312,11,1742.5294700760808,1,Fixed
11,835,12.652913181012845,15,1907.0470120731861,1,RL
11,836,15.145242974910605,15,1778.473167755773,1,Fixed
11,836,13.021221964017906,15,1604.7179265382633,1,RL
11,837,11.157741398692293,17,1912.5999099033806,1,Fixed
11,837,104.20143597439002,400,1042.0143597439003,0,RL
11,838,26.288635172547856,16,2042.945174945624,1,Fixed
11,838,9.705053083379166,14,1898.0774367994136,1,RL
11,839,6.472416617835144,9,1682.765879654494,1,Fixed
11,839,9.545372069076176,17,1861.368443767413,1,RL
11,840,8.52844195414074,12,1439.1516126067324,1,Fixed
11,840,21.795751027272658,19,1593.1733004718174,1,RL
11,841,26.2062364832443,15,2027.3048029440706,1,Fixed
11,841,127.12222046228503,400,1271.2222046228503,0,RL
11,842,15.335604847838207,17,1946.1694380042693,1,Fixed
11,842,165.54401843499394,400,1655.4401843499395,0,RL
11,843,16.35382924101845,11,1680.538240138547,1,Fixed
11,843,12.409861860639733,17,1917.3170179395859,1,RL
11,844,10.917289505672583,13,1407.3767905258771,1,Fixed
11,844,13.517469372636238,12,1423.587147390778,1,RL
11,845,11.521667908992619,15,1807.5045652978235,1,Fixed
11,845,10.3181250765989,15,1776.7750073922973,1,RL
11,846,12.426602961177846,17,2218.461382431026,1,Fixed
11,846,22.850146733884653,15,1748.2583275975283,1,RL
11,847,13.315909141934693,13,1447.146734638085,1,Fixed
11,847,158.70242249786403,400,1587.0242249786404,0,RL
11,848,11.67687283641903,17,1689.6610805291566,1,Fixed
11,848,11.347429593030496,12,1799.516943840704,1,RL
11,849,16.567069306765024,14,1903.7916144570527,1,Fixed
11,849,9.90640011209441,13,1127.3202556566257,1,RL
11,850,13.4313859412102,18,1558.4814970700743,1,Fixed
11,850,26.068279718772413,18,2416.8997865241413,1,RL
11,851,16.713349149392975,19,1934.393730097594,1,Fixed
11,851,12.788132440191413,21,1755.0577161240678,1,RL
11,852,17.49149018967276,17,1928.1484359560718,1,Fixed
11,852,19.507046165523995,16,2268.9847316001837,1,RL
11,853,27.754580137460277,19,2120.886800999782,1,Fixed
11,853,9.586894185738485,19,2183.4149425498135,1,RL
11,854,9.713728909848319,14,1737.969525386734,1,Fixed
11,854,17.244233517554317,16,1963.5762736361407,1,RL
11,855,14.978251869152789,14,1867.2378109290833,1,Fixed
11,855,9.862485089348667,13,1791.51166109128,1,RL
