source_id,source_x,source_y,run,Ts,I,SD,Success,Type
1,72.02679239473956,68.72830044131277,44,10.900220846696905,11,3077.8991928299556,1,RL
1,72.02679239473956,68.72830044131277,45,19.02010106561296,13,3143.954647874557,1,Fixed
1,72.02679239473956,68.72830044131277,45,21.373817073276363,12,3788.8590022552708,1,RL
1,72.02679239473956,68.72830044131277,46,14.372067505756954,12,2785.899380396022,1,Fixed
1,72.02679239473956,68.72830044131277,46,11.26478398174252,14,3134.545939326011,1,RL
1,72.02679239473956,68.72830044131277,47,8.527227312596278,9,3108.243126769379,1,Fixed
1,72.02679239473956,68.72830044131277,47,15.560688559299388,12,3276.4755595089946,1,RL
1,72.02679239473956,68.72830044131277,48,12.898835694337768,14,3201.503471334828,1,Fixed
1,72.02679239473956,68.72830044131277,48,13.466334399619992,14,2978.487189278085,1,RL
1,72.02679239473956,68.72830044131277,49,6.282561641284138,11,2724.6570292156866,1,Fixed
1,72.02679239473956,68.72830044131277,49,9.783920636999792,9,2733.114052490322,1,RL
1,72.02679239473956,68.72830044131277,50,19.480996436583823,13,2747.0774431518626,1,Fixed
1,72.02679239473956,68.72830044131277,50,8.680974459043288,12,3463.8881011739345,1,RL
1,72.02679239473956,68.72830044131277,51,15.72000285052619,15,3235.154809816264,1,Fixed
1,72.02679239473956,68.72830044131277,51,20.642724749629647,13,3184.958417139075,1,RL
1,72.02679239473956,68.72830044131277,52,6.447612533290124,11,2904.9178687304657,1,Fixed
1,72.02679239473956,68.72830044131277,52,21.034262288727945,15,3475.7688115749806,1,RL
1,72.02679239473956,68.72830044131277,53,13.603416761601329,13,2938.6033925034244,1,Fixed
1,72.02679239473956,68.72830044131277,53,13.680379765889395,12,2742.313504638071,1,RL
1,72.02679239473956,68.72830044131277,54,22.075589349918257,13,3002.3190360975245,1,Fixed
1,72.02679239473956,68.72830044131277,54,8.908458992956945,9,2719.4903614902405,1,RL
1,72.02679239473956,68.72830044131277,55,14.366780924310751,18,3520.6963313480464,1,Fixed
1,72.02679239473956,68.72830044131277,55,24.26236540773551,15,3709.4326542078384,1,RL
1,72.02679239473956,68.72830044131277,56,7.002996972151669,13,2436.9062148653065,1,Fixed
1,72.02679239473956,68.72830044131277,56,11.020870026368694,14,2824.1198176432817,1,RL
1,72.02679239473956,68.72830044131277,57,8.814131071915947,12,3181.811133018191,1,Fixed
1,72.02679239473956,68.72830044131277,57,300.0,300,3467.222465049107,0,RL
1,72.02679239473956,68.72830044131277,58,20.287608332645387,13,2753.9367351312803,1,Fixed
1,72.02679239473956,68.72830044131277,58,18.387576694947423,14,3214.164219146714,1,RL
1,72.02679239473956,68.72830044131277,59,11.02593912766673,12,3054.0271521691557,1,Fixed
1,72.02679239473956,68.72830044131277,59,13.468807681567645,15,3075.842871394123,1,RL
1,72.02679239473956,68.72830044131277,60,8.576177323202971,15,2909.604963600467,1,Fixed
1,72.02679239473956,68.72830044131277,60,22.844266632882498,9,3357.70753826536,1,RL
1,72.02679239473956,68.72830044131277,61,17.756174694716783,12,3124.454119428359,1,Fixed
1,72.02679239473956,68.72830044131277,61,6.3263718029859985,13,2509.8451497413616,1,RL
1,72.02679239473956,68.72830044131277,62,13.463679548767178,15,2913.3380788630175,1,Fixed
1,72.02679239473956,68.72830044131277,62,11.67656176392995,13,2941.060541594476,1,RL
1,72.02679239473956,68.72830044131277,63,7.590946523895932,10,3267.4934340972923,1,Fixed
1,72.02679239473956,68.72830044131277,63,6.026511208492261,12,3161.0993410853557,1,RL
1,72.02679239473956,68.72830044131277,64,16.963085518398657,12,3078.9188497074797,1,Fixed
1,72.02679239473956,68.72830044131277,64,5.66278402910808,13,3378.6029172146955,1,RL
1,72.02679239473956,68.72830044131277,65,11.825446327901119,12,2849.008199354178,1,Fixed
1,72.02679239473956,68.72830044131277,65,19.365628714733507,17,3246.398132593727,1,RL
1,72.02679239473956,68.72830044131277,66,8.144574723855602,8,2360.1241511323174,1,Fixed
1,72.02679239473956,68.72830044131277,66,16.562270689770177,13,2871.287510677325,1,RL
1,72.02679239473956,68.72830044131277,67,9.844382173895685,11,2619.767799745229,1,Fixed
1,72.02679239473956,68.72830044131277,67,13.00334604950323,13,3190.3037494902774,1,RL
1,72.02679239473956,68.72830044131277,68,4.420374862041581,12,2773.7826250868147,1,Fixed
1,72.02679239473956,68.72830044131277,68,8.583121005301715,15,2528.4149496595383,1,RL
1,72.02679239473956,68.72830044131277,69,9.887674168315272,13,3194.3191859530893,1,Fixed
