n_particles,run,Ts,I,SD,Success,Type
5,44,35.478909624310965,33,1134.4575074099912,1,Fixed
5,44,21.90212631134441,30,1095.1063155672205,1,RL
5,45,77.8588573210279,400,778.5885732102789,0,Fixed
5,45,21.43232323990844,22,1109.0226725562454,1,RL
5,46,21.13824137159134,17,708.9298692805073,1,Fixed
5,46,23.14505049336639,28,1167.7922980643355,1,RL
5,47,15.80322115658716,15,782.1753267480059,1,Fixed
5,47,22.13719644753047,18,1177.4871384055505,1,RL
5,48,14.06965870713428,16,795.0864250510069,1,Fixed
5,48,22.21961665675947,39,1120.9859854485248,1,RL
5,49,20.58549020807835,20,756.2970332252455,1,Fixed
5,49,33.84158559506999,32,1735.3613846137896,1,RL
5,50,17.51230977992437,18,911.8397285201453,1,Fixed
5,50,34.54558106662215,37,1745.8586233576762,1,RL
5,51,19.708767372342017,21,869.0982439315371,1,Fixed
5,51,16.65387371397161,30,842.411218427956,1,RL
5,52,8.30752160137547,16,737.835395880769,1,Fixed
5,52,16.516794507546145,29,831.386993209185,1,RL
5,53,10.14394517294659,21,888.2057632694715,1,Fixed
5,53,22.162399682316988,25,1131.8322171225923,1,RL
5,54,68.95014893941352,400,689.5014893941352,0,Fixed
5,54,31.286213160189224,27,1585.5044515101238,1,RL
5,55,17.46553689118135,20,803.8078526359969,1,Fixed
5,55,14.13870362322124,400,778.6483159442743,0,RL
5,56,18.90406297314768,21,933.5227543869202,1,Fixed
5,56,18.621233591226204,24,931.4342305336188,1,RL
5,57,12.705975333028789,16,596.9809192912528,1,Fixed
5,57,24.149830393378615,21,1237.9767863043903,1,RL
5,58,19.26199374098717,19,903.3206027810497,1,Fixed
5,58,18.356709233800082,23,951.6894601659702,1,RL
5,59,75.86555018807721,400,758.6555018807721,0,Fixed
5,59,19.14476449080608,30,964.2000764164198,1,RL
5,60,13.304053641911526,31,691.7729721149209,1,Fixed
5,60,24.107711264332274,17,1233.9416129761357,1,RL
5,61,6.461484454804916,16,737.1498443177352,1,Fixed
5,61,14.790299898211629,400,860.9345595744751,0,RL
5,62,9.045725931868834,24,636.8911407560167,1,Fixed
5,62,15.336587051753341,17,772.7581085423828,1,RL
5,63,82.95781943080544,400,829.5781943080544,0,Fixed
5,63,13.994919692790571,23,699.7459846395286,1,RL
5,64,88.71782310350473,400,887.1782310350472,0,Fixed
5,64,18.07092068105843,19,909.0102178358135,1,RL
5,65,13.215589230585653,18,763.669958547792,1,Fixed
5,65,35.100271243973566,36,1874.8273834800536,1,RL
5,66,16.416516461257494,19,686.9093101595837,1,Fixed
5,66,10.806120604994211,400,555.1498364352594,0,RL
